開始日,終了日,実行ID,取引ID,in時刻,out時刻,方向,in価格,out価格,ロット合計,損益,累計損益,in理由,out理由,ライン種別,ナンピン回数,平均in価格
2016-12-01,2016-12-31,20260209_031046,20260209_031046-0006,2016-12-15 04:00:00.638000,2016-12-15 04:00:05.561000,売り,115.58000,115.48000,1.00,10.00,470.00,水平線手前,利確,支持抵抗,0,115.58000
2016-12-01,2016-12-31,20260209_031046,20260209_031046-0007,2016-12-15 04:12:24.502000,2016-12-15 04:12:53.818000,売り,116.43300,116.33300,1.00,10.00,480.00,水平線手前,利確,支持抵抗,0,116.43300
2016-12-01,2016-12-31,20260209_031046,20260209_031046-0008,2016-12-20 04:09:20.585000,2016-12-20 04:11:12.131000,売り,117.37100,117.27100,1.00,10.00,490.00,水平線手前,利確,支持抵抗,0,117.37100
2016-12-01,2016-12-31,20260209_031046,20260209_031046-0009,2016-12-31 00:57:42.091000,2016-12-31 00:58:04.868000,買い,116.44400,116.54400,1.00,10.00,500.00,水平線手前,利確,支持抵抗,0,116.44400
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0001,2017-01-04 03:01:54.985000,2017-01-04 03:08:30.675000,買い,117.25200,117.35200,1.00,10.00,510.00,水平線手前,利確,支持抵抗,0,117.25200
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0002,2017-01-04 03:01:54.879000,2017-01-04 03:08:30.954000,買い,117.26100,117.36100,1.00,10.00,520.00,水平線手前,利確,支持抵抗,0,117.26100
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0003,2017-01-04 23:56:31.625000,2017-01-05 00:00:35.188000,買い,117.13600,117.23600,1.00,10.00,530.00,水平線手前,利確,支持抵抗,0,117.13600
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0004,2017-01-05 15:59:16.014000,2017-01-05 15:59:57.311000,買い,115.61800,115.71800,1.00,10.00,540.00,水平線手前,利確,支持抵抗,0,115.61800
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0005,2017-01-06 22:30:06.341000,2017-01-06 22:30:09.343000,買い,115.75900,115.85900,1.00,10.00,550.00,水平線手前,利確,支持抵抗,0,115.75900
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0006,2017-01-06 22:30:06.238000,2017-01-06 22:30:11.911000,買い,115.79000,115.89000,1.00,10.00,560.00,水平線手前,利確,支持抵抗,0,115.79000
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0007,2017-01-06 22:32:09.009000,2017-01-06 22:34:32.218000,売り,116.36600,116.26600,1.00,10.00,570.00,水平線手前,利確,支持抵抗,0,116.36600
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0008,2017-01-12 01:22:10.451000,2017-01-12 01:23:16.895000,売り,116.84200,116.74200,1.00,10.00,580.00,水平線手前,利確,支持抵抗,0,116.84200
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0009,2017-01-12 02:40:23.453000,2017-01-12 02:40:43.816000,買い,115.65500,115.55500,1.00,-10.00,570.00,水平線手前,損切,支持抵抗,0,115.65500
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0010,2017-01-12 03:01:53.121000,2017-01-12 03:03:37.903000,買い,115.28600,115.18600,1.00,-10.00,560.00,水平線手前,損切,支持抵抗,0,115.28600
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0011,2017-01-12 03:11:06.211000,2017-01-12 03:12:00.424000,買い,114.28600,114.38600,1.00,10.00,570.00,水平線手前,利確,支持抵抗,0,114.28600
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0012,2017-01-12 21:44:59.618000,2017-01-12 21:47:52.506000,買い,113.96000,114.06000,1.00,10.00,580.00,水平線手前,利確,支持抵抗,0,113.96000
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0013,2017-01-13 22:30:02.048000,2017-01-13 22:30:05.279000,買い,114.17800,114.27800,1.00,10.00,590.00,水平線手前,利確,支持抵抗,0,114.17800
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0014,2017-01-16 15:39:29.395000,2017-01-16 15:39:32.848000,買い,113.63500,113.73500,1.00,10.00,600.00,水平線手前,利確,支持抵抗,0,113.63500
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0015,2017-01-18 22:30:21.681000,2017-01-18 22:32:20.868000,売り,113.63500,113.53500,1.00,10.00,610.00,水平線手前,利確,支持抵抗,0,113.63500
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0016,2017-01-20 00:55:55.844000,2017-01-20 00:56:18.610000,売り,115.50100,115.40100,1.00,10.00,620.00,水平線手前,利確,支持抵抗,0,115.50100
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0017,2017-01-23 14:55:41.958000,2017-01-23 15:06:51.169000,買い,113.37300,113.27300,1.00,-10.00,610.00,水平線手前,損切,支持抵抗,0,113.37300
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0018,2017-01-27 22:47:02.770000,2017-01-27 22:51:12.893000,売り,115.35500,115.25500,1.00,10.00,620.00,水平線手前,利確,支持抵抗,0,115.35500
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0019,2017-01-27 22:47:02.288000,2017-01-27 22:51:14.481000,売り,115.34900,115.24900,1.00,10.00,630.00,水平線手前,利確,支持抵抗,0,115.34900
2017-01-01,2017-01-31,20260209_031207,20260209_031207-0020,2017-01-31 23:28:38.330000,2017-01-31 23:29:29.696000,買い,112.87000,112.77000,1.00,-10.00,620.00,水平線手前,損切,支持抵抗,0,112.87000
2017-02-01,2017-02-28,20260209_031314,20260209_031314-0001,2017-02-01 22:15:00.528000,2017-02-01 22:15:02.578000,売り,113.50200,113.60200,1.00,-10.00,610.00,水平線手前,損切,支持抵抗,0,113.50200
2017-02-01,2017-02-28,20260209_031314,20260209_031314-0002,2017-02-03 22:30:01.625000,2017-02-03 22:30:02.535000,売り,113.30800,113.40800,1.00,-10.00,600.00,水平線手前,損切,支持抵抗,0,113.30800
2017-02-01,2017-02-28,20260209_031314,20260209_031314-0003,2017-02-03 22:30:03.516000,2017-02-03 22:30:07.963000,売り,113.45000,113.35000,1.00,10.00,610.00,水平線手前,利確,支持抵抗,0,113.45000
2017-02-01,2017-02-28,20260209_031314,20260209_031314-0004,2017-02-03 22:30:49.240000,2017-02-03 22:31:06.386000,買い,112.61800,112.71800,1.00,10.00,620.00,水平線手前,利確,支持抵抗,0,112.61800
2017-02-01,2017-02-28,20260209_031314,20260209_031314-0005,2017-02-09 23:56:03.084000,2017-02-09 23:56:05.398000,売り,112.55100,112.65100,1.00,-10.00,610.00,水平線手前,損切,支持抵抗,0,112.55100
2017-02-01,2017-02-28,20260209_031314,20260209_031314-0006,2017-02-09 23:56:03.238000,2017-02-09 23:56:05.398000,売り,112.55800,112.65800,1.00,-10.00,600.00,水平線手前,損切,支持抵抗,0,112.55800
2017-02-01,2017-02-28,20260209_031314,20260209_031314-0007,2017-02-11 03:35:12.301000,2017-02-11 03:35:26.879000,買い,113.08800,112.98800,1.00,-10.00,590.00,水平線手前,損切,支持抵抗,0,113.08800
2017-02-01,2017-02-28,20260209_031314,20260209_031314-0008,2017-02-11 03:35:32.461000,2017-02-11 03:35:49.615000,買い,112.89700,112.99700,1.00,10.00,600.00,水平線手前,利確,支持抵抗,0,112.89700
2017-02-01,2017-02-28,20260209_031314,20260209_031314-0009,2017-02-15 22:30:00.438000,2017-02-15 22:30:03.096000,売り,114.58200,114.68200,1.00,-10.00,590.00,水平線手前,損切,支持抵抗,0,114.58200
2017-02-01,2017-02-28,20260209_031314,20260209_031314-0010,2017-02-28 22:30:02.611000,2017-02-28 22:30:49.734000,買い,112.14300,112.04300,1.00,-10.00,580.00,水平線手前,損切,支持抵抗,0,112.14300
2017-03-01,2017-03-31,20260209_031416,20260209_031416-0001,2017-03-02 00:00:01.202000,2017-03-02 00:02:13.217000,売り,114.03200,113.93200,1.00,10.00,590.00,水平線手前,利確,支持抵抗,0,114.03200
2017-03-01,2017-03-31,20260209_031416,20260209_031416-0002,2017-03-02 00:00:00.567000,2017-03-02 00:02:57.488000,売り,113.99200,113.89200,1.00,10.00,600.00,水平線手前,利確,支持抵抗,0,113.99200
2017-03-01,2017-03-31,20260209_031416,20260209_031416-0003,2017-03-04 03:00:07.201000,2017-03-04 03:00:26.036000,売り,114.72000,114.62000,1.00,10.00,610.00,水平線手前,利確,支持抵抗,0,114.72000
2017-03-01,2017-03-31,20260209_031416,20260209_031416-0004,2017-03-04 03:00:05.001000,2017-03-04 03:00:29.988000,売り,114.66200,114.56200,1.00,10.00,620.00,水平線手前,利確,支持抵抗,0,114.66200
2017-03-01,2017-03-31,20260209_031416,20260209_031416-0005,2017-03-10 23:58:44.064000,2017-03-10 23:59:05.328000,買い,114.87000,114.97000,1.00,10.00,630.00,水平線手前,利確,支持抵抗,0,114.87000
2017-03-01,2017-03-31,20260209_031416,20260209_031416-0006,2017-03-16 03:00:10.055000,2017-03-16 03:00:12.820000,買い,114.37200,114.27200,1.00,-10.00,620.00,水平線手前,損切,支持抵抗,0,114.37200
2017-03-01,2017-03-31,20260209_031416,20260209_031416-0007,2017-03-16 03:01:02.158000,2017-03-16 03:01:19.659000,買い,113.68300,113.78300,1.00,10.00,630.00,水平線手前,利確,支持抵抗,0,113.68300
2017-03-01,2017-03-31,20260209_031416,20260209_031416-0008,2017-03-16 03:47:19.277000,2017-03-16 03:47:36.724000,買い,113.35900,113.45900,1.00,10.00,640.00,水平線手前,利確,支持抵抗,0,113.35900
2017-03-01,2017-03-31,20260209_031416,20260209_031416-0009,2017-03-24 02:12:26.329000,2017-03-24 02:12:53.319000,買い,110.89900,110.99900,1.00,10.00,650.00,水平線手前,利確,支持抵抗,0,110.89900
2017-03-01,2017-03-31,20260209_031416,20260209_031416-0010,2017-03-31 03:23:07.373000,2017-03-31 04:27:20.103000,売り,111.63700,111.73700,1.00,-10.00,640.00,水平線手前,損切,支持抵抗,0,111.63700
2017-04-01,2017-04-30,20260209_031509,20260209_031509-0001,2017-04-05 21:15:00.453000,2017-04-05 21:15:03.102000,売り,111.07800,111.17800,1.00,-10.00,630.00,水平線手前,損切,支持抵抗,0,111.07800
2017-04-01,2017-04-30,20260209_031509,20260209_031509-0002,2017-04-06 03:00:06.970000,2017-04-06 03:00:58.367000,売り,111.42400,111.32400,1.00,10.00,640.00,水平線手前,利確,支持抵抗,0,111.42400
2017-04-01,2017-04-30,20260209_031509,20260209_031509-0003,2017-04-06 03:00:06.006000,2017-04-06 03:00:58.674000,売り,111.41900,111.31900,1.00,10.00,650.00,水平線手前,利確,支持抵抗,0,111.41900
2017-04-01,2017-04-30,20260209_031509,20260209_031509-0004,2017-04-07 21:30:10.055000,2017-04-07 21:30:16.159000,買い,110.16800,110.26800,1.00,10.00,660.00,水平線手前,利確,支持抵抗,0,110.16800
2017-04-01,2017-04-30,20260209_031509,20260209_031509-0005,2017-04-07 21:30:05.377000,2017-04-07 21:30:16.265000,買い,110.18100,110.28100,1.00,10.00,670.00,水平線手前,利確,支持抵抗,0,110.18100
2017-04-01,2017-04-30,20260209_031509,20260209_031509-0006,2017-04-07 21:30:08.355000,2017-04-07 21:30:16.265000,買い,110.17200,110.27200,1.00,10.00,680.00,水平線手前,利確,支持抵抗,0,110.17200
2017-04-01,2017-04-30,20260209_031509,20260209_031509-0007,2017-04-26 22:01:36.218000,2017-04-26 22:03:05.722000,買い,111.22400,111.32400,1.00,10.00,690.00,水平線手前,利確,支持抵抗,0,111.22400
2017-04-01,2017-04-30,20260209_031509,20260209_031509-0008,2017-04-28 21:30:13.546000,2017-04-28 21:30:39.093000,売り,111.57000,111.67000,1.00,-10.00,680.00,水平線手前,損切,支持抵抗,0,111.57000
2017-04-01,2017-04-30,20260209_031509,20260209_031509-0009,2017-04-28 21:30:15.102000,2017-04-28 21:30:39.093000,売り,111.56900,111.66900,1.00,-10.00,670.00,水平線手前,損切,支持抵抗,0,111.56900
2017-05-01,2017-05-31,20260209_031600,20260209_031600-0001,2017-05-04 03:00:13.203000,2017-05-04 03:00:49.442000,売り,112.47600,112.37600,1.00,10.00,680.00,水平線手前,利確,支持抵抗,0,112.47600
2017-05-01,2017-05-31,20260209_031600,20260209_031600-0002,2017-05-05 21:30:02.414000,2017-05-05 21:30:05.141000,売り,112.72600,112.62600,1.00,10.00,690.00,水平線手前,利確,支持抵抗,0,112.72600
2017-05-01,2017-05-31,20260209_031600,20260209_031600-0003,2017-05-05 21:30:02.869000,2017-05-05 21:30:41.653000,売り,112.70100,112.60100,1.00,10.00,700.00,水平線手前,利確,支持抵抗,0,112.70100
2017-05-01,2017-05-31,20260209_031600,20260209_031600-0004,2017-05-10 04:39:33.830000,2017-05-10 04:40:37.350000,買い,113.80400,113.90400,1.00,10.00,710.00,水平線手前,利確,支持抵抗,0,113.80400
2017-05-01,2017-05-31,20260209_031600,20260209_031600-0005,2017-05-11 02:32:49.747000,2017-05-11 02:51:46.961000,売り,114.34400,114.24400,1.00,10.00,720.00,水平線手前,利確,支持抵抗,0,114.34400
2017-06-01,2017-06-30,20260209_031646,20260209_031646-0001,2017-06-01 21:15:00.267000,2017-06-01 21:15:09.457000,売り,111.29700,111.39700,1.00,-10.00,710.00,水平線手前,損切,支持抵抗,0,111.29700
2017-06-01,2017-06-30,20260209_031646,20260209_031646-0002,2017-06-01 21:15:09.875000,2017-06-01 21:30:42.625000,売り,111.41900,111.31900,1.00,10.00,720.00,水平線手前,利確,支持抵抗,0,111.41900
2017-06-01,2017-06-30,20260209_031646,20260209_031646-0003,2017-06-02 21:30:01.763000,2017-06-02 21:30:03.925000,買い,111.27300,111.17300,1.00,-10.00,710.00,水平線手前,損切,支持抵抗,0,111.27300
2017-06-01,2017-06-30,20260209_031646,20260209_031646-0004,2017-06-14 21:30:09.571000,2017-06-14 21:30:15.325000,買い,109.93800,109.83800,1.00,-10.00,700.00,水平線手前,損切,支持抵抗,0,109.93800
2017-06-01,2017-06-30,20260209_031646,20260209_031646-0005,2017-06-15 03:00:02.567000,2017-06-15 03:00:04.737000,買い,108.94600,108.84600,1.00,-10.00,690.00,水平線手前,損切,支持抵抗,0,108.94600
2017-06-01,2017-06-30,20260209_031646,20260209_031646-0006,2017-06-15 03:00:04.737000,2017-06-15 03:00:09.996000,買い,108.84900,108.94900,1.00,10.00,700.00,水平線手前,利確,支持抵抗,0,108.84900
2017-06-01,2017-06-30,20260209_031646,20260209_031646-0007,2017-06-26 17:01:14.875000,2017-06-26 18:02:24.411000,売り,111.59900,111.69900,1.00,-10.00,690.00,水平線手前,損切,支持抵抗,0,111.59900
2017-06-01,2017-06-30,20260209_031646,20260209_031646-0008,2017-06-27 03:26:44.408000,2017-06-27 09:57:31.505000,売り,111.90200,112.00200,1.00,-10.00,680.00,水平線手前,損切,支持抵抗,0,111.90200
2017-06-01,2017-06-30,20260209_031646,20260209_031646-0009,2017-06-30 01:59:34.429000,2017-06-30 02:00:52.652000,買い,111.93000,112.03000,1.00,10.00,690.00,水平線手前,利確,支持抵抗,0,111.93000
2017-06-01,2017-06-30,20260209_031646,20260209_031646-0010,2017-06-30 22:42:03.144000,2017-06-30 23:01:14.139000,売り,112.23400,112.13400,1.00,10.00,700.00,水平線手前,利確,支持抵抗,0,112.23400
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0001,2017-07-04 15:30:57.632000,2017-07-04 15:31:15.126000,買い,112.77000,112.87000,1.00,10.00,710.00,水平線手前,利確,支持抵抗,0,112.77000
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0002,2017-07-07 21:30:05.990000,2017-07-07 21:30:43.585000,売り,113.81400,113.71400,1.00,10.00,720.00,水平線手前,利確,支持抵抗,0,113.81400
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0003,2017-07-12 21:30:10.933000,2017-07-12 21:30:22.406000,売り,113.68800,113.58800,1.00,10.00,730.00,水平線手前,利確,支持抵抗,0,113.68800
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0004,2017-07-14 21:30:01.979000,2017-07-14 21:30:02.966000,買い,112.84900,112.74900,1.00,-10.00,720.00,水平線手前,損切,支持抵抗,0,112.84900
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0005,2017-07-18 21:38:41.501000,2017-07-18 21:39:10.806000,買い,111.99700,111.89700,1.00,-10.00,710.00,水平線手前,損切,支持抵抗,0,111.99700
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0006,2017-07-20 23:31:24.081000,2017-07-20 23:35:01.386000,買い,111.93000,112.03000,1.00,10.00,720.00,水平線手前,利確,支持抵抗,0,111.93000
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0007,2017-07-27 03:00:12.393000,2017-07-27 03:00:14.315000,売り,112.18800,112.08800,1.00,10.00,730.00,水平線手前,利確,支持抵抗,0,112.18800
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0008,2017-07-27 03:00:12.208000,2017-07-27 03:00:14.814000,売り,112.17100,112.07100,1.00,10.00,740.00,水平線手前,利確,支持抵抗,0,112.17100
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0009,2017-07-27 03:00:10.103000,2017-07-27 03:00:14.972000,売り,112.16800,112.06800,1.00,10.00,750.00,水平線手前,利確,支持抵抗,0,112.16800
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0010,2017-07-27 21:30:09.804000,2017-07-27 22:11:47.082000,売り,111.42300,111.52300,1.00,-10.00,740.00,水平線手前,損切,支持抵抗,0,111.42300
2017-07-01,2017-07-31,20260209_031730,20260209_031730-0011,2017-07-29 00:07:33.766000,2017-07-29 00:14:20.636000,買い,110.82100,110.72100,1.00,-10.00,730.00,水平線手前,損切,支持抵抗,0,110.82100
2017-08-01,2017-08-31,20260209_031831,20260209_031831-0001,2017-08-01 23:20:28.048000,2017-08-01 23:30:37.510000,買い,109.95600,110.05600,1.00,10.00,740.00,水平線手前,利確,支持抵抗,0,109.95600
2017-08-01,2017-08-31,20260209_031831,20260209_031831-0002,2017-08-03 20:37:04.933000,2017-08-03 21:31:24.245000,買い,110.36300,110.26300,1.00,-10.00,730.00,水平線手前,損切,支持抵抗,0,110.36300
2017-08-01,2017-08-31,20260209_031831,20260209_031831-0003,2017-08-03 23:00:00.259000,2017-08-03 23:00:01.245000,買い,110.26000,110.16000,1.00,-10.00,720.00,水平線手前,損切,支持抵抗,0,110.26000
2017-08-01,2017-08-31,20260209_031831,20260209_031831-0004,2017-08-10 02:01:46.734000,2017-08-10 02:18:00.863000,売り,110.07100,109.97100,1.00,10.00,730.00,水平線手前,利確,支持抵抗,0,110.07100
2017-08-01,2017-08-31,20260209_031831,20260209_031831-0005,2017-08-11 21:30:01.486000,2017-08-11 21:30:06.584000,買い,108.93700,108.83700,1.00,-10.00,720.00,水平線手前,損切,支持抵抗,0,108.93700
2017-08-01,2017-08-31,20260209_031831,20260209_031831-0006,2017-08-11 21:30:13.277000,2017-08-11 21:31:00.894000,買い,108.76800,108.86800,1.00,10.00,730.00,水平線手前,利確,支持抵抗,0,108.76800
2017-08-01,2017-08-31,20260209_031831,20260209_031831-0007,2017-08-25 22:41:25.853000,2017-08-25 22:55:16.100000,売り,109.74700,109.84700,1.00,-10.00,720.00,水平線手前,損切,支持抵抗,0,109.74700
2017-08-01,2017-08-31,20260209_031831,20260209_031831-0008,2017-08-25 22:41:27.444000,2017-08-25 22:55:16.100000,売り,109.74700,109.84700,1.00,-10.00,710.00,水平線手前,損切,支持抵抗,0,109.74700
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0001,2017-09-01 21:30:01.640000,2017-09-01 21:30:03.736000,買い,109.82000,109.72000,1.00,-10.00,700.00,水平線手前,損切,支持抵抗,0,109.82000
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0002,2017-09-01 21:30:16.342000,2017-09-01 21:30:45.929000,買い,109.60100,109.70100,1.00,10.00,710.00,水平線手前,利確,支持抵抗,0,109.60100
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0003,2017-09-01 23:00:00.271000,2017-09-01 23:00:06.350000,売り,110.35000,110.45000,1.00,-10.00,700.00,水平線手前,損切,支持抵抗,0,110.35000
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0004,2017-09-01 23:00:06.418000,2017-09-01 23:00:19.059000,売り,110.48800,110.38800,1.00,10.00,710.00,水平線手前,利確,支持抵抗,0,110.48800
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0005,2017-09-04 15:02:43.784000,2017-09-04 15:20:35.275000,買い,109.53200,109.43200,1.00,-10.00,700.00,水平線手前,損切,支持抵抗,0,109.53200
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0006,2017-09-05 11:18:20.044000,2017-09-05 15:11:33.413000,買い,109.28900,109.38900,1.00,10.00,710.00,水平線手前,利確,支持抵抗,0,109.28900
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0007,2017-09-14 02:03:21.314000,2017-09-14 02:03:41.939000,売り,110.66300,110.56300,1.00,10.00,720.00,水平線手前,利確,支持抵抗,0,110.66300
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0008,2017-09-14 21:30:01.597000,2017-09-14 21:30:06.392000,売り,110.72900,110.82900,1.00,-10.00,710.00,水平線手前,損切,支持抵抗,0,110.72900
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0009,2017-09-18 15:43:27.428000,2017-09-18 18:38:22.563000,売り,111.38200,111.28200,1.00,10.00,720.00,水平線手前,利確,支持抵抗,0,111.38200
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0010,2017-09-19 22:16:33.756000,2017-09-19 22:46:55.216000,買い,111.28200,111.38200,1.00,10.00,730.00,水平線手前,利確,支持抵抗,0,111.28200
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0011,2017-09-19 23:20:07.939000,2017-09-19 23:21:14.579000,買い,111.23500,111.33500,1.00,10.00,740.00,水平線手前,利確,支持抵抗,0,111.23500
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0012,2017-09-21 03:00:01.698000,2017-09-21 03:00:09.028000,売り,111.51600,111.41600,1.00,10.00,750.00,水平線手前,利確,支持抵抗,0,111.51600
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0013,2017-09-21 03:00:11.968000,2017-09-21 03:00:14.614000,買い,111.12200,111.22200,1.00,10.00,760.00,水平線手前,利確,支持抵抗,0,111.12200
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0014,2017-09-25 23:50:48.133000,2017-09-25 23:50:53.689000,買い,111.98000,112.08000,1.00,10.00,770.00,水平線手前,利確,支持抵抗,0,111.98000
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0015,2017-09-25 23:52:28.111000,2017-09-25 23:58:05.879000,買い,111.88500,111.78500,1.00,-10.00,760.00,水平線手前,損切,支持抵抗,0,111.88500
2017-09-01,2017-09-30,20260209_031916,20260209_031916-0016,2017-09-29 21:30:06.024000,2017-09-29 21:45:16.931000,買い,112.34800,112.24800,1.00,-10.00,750.00,水平線手前,損切,支持抵抗,0,112.34800
2017-10-01,2017-10-31,20260209_032000,20260209_032000-0001,2017-10-04 23:00:01.673000,2017-10-04 23:26:21.303000,売り,112.87000,112.77000,1.00,10.00,760.00,水平線手前,利確,支持抵抗,0,112.87000
2017-10-01,2017-10-31,20260209_032000,20260209_032000-0002,2017-10-04 23:00:01.335000,2017-10-04 23:26:35.976000,売り,112.86100,112.76100,1.00,10.00,770.00,水平線手前,利確,支持抵抗,0,112.86100
2017-10-01,2017-10-31,20260209_032000,20260209_032000-0003,2017-10-06 21:30:01.659000,2017-10-06 21:30:07.315000,売り,113.07400,113.17400,1.00,-10.00,760.00,水平線手前,損切,支持抵抗,0,113.07400
2017-10-01,2017-10-31,20260209_032000,20260209_032000-0004,2017-10-06 21:30:09.903000,2017-10-06 21:30:14.869000,売り,113.18600,113.08600,1.00,10.00,770.00,水平線手前,利確,支持抵抗,0,113.18600
2017-10-01,2017-10-31,20260209_032000,20260209_032000-0005,2017-10-06 21:30:07.472000,2017-10-06 21:31:37.367000,売り,113.18300,113.08300,1.00,10.00,780.00,水平線手前,利確,支持抵抗,0,113.18300
2017-10-01,2017-10-31,20260209_032000,20260209_032000-0006,2017-10-13 21:30:10.082000,2017-10-13 21:32:36.475000,買い,111.89500,111.79500,1.00,-10.00,770.00,水平線手前,損切,支持抵抗,0,111.89500
2017-10-01,2017-10-31,20260209_032000,20260209_032000-0007,2017-10-17 03:14:13.528000,2017-10-17 03:14:28.450000,売り,112.02900,112.12900,1.00,-10.00,760.00,水平線手前,損切,支持抵抗,0,112.02900
2017-10-01,2017-10-31,20260209_032000,20260209_032000-0008,2017-10-17 03:14:34.980000,2017-10-17 03:18:10.077000,売り,112.18700,112.08700,1.00,10.00,770.00,水平線手前,利確,支持抵抗,0,112.18700
2017-10-01,2017-10-31,20260209_032000,20260209_032000-0009,2017-10-26 21:04:00.134000,2017-10-26 21:59:30.314000,売り,113.86100,113.76100,1.00,10.00,780.00,水平線手前,利確,支持抵抗,0,113.86100
2017-10-01,2017-10-31,20260209_032000,20260209_032000-0010,2017-10-27 21:30:01.553000,2017-10-27 21:30:32.723000,売り,114.32300,114.42300,1.00,-10.00,770.00,水平線手前,損切,支持抵抗,0,114.32300
2017-11-01,2017-11-30,20260209_032043,20260209_032043-0001,2017-11-03 21:30:02.577000,2017-11-03 21:30:10.313000,買い,113.66400,113.76400,1.00,10.00,780.00,水平線手前,利確,支持抵抗,0,113.66400
2017-11-01,2017-11-30,20260209_032043,20260209_032043-0002,2017-11-03 21:30:01.695000,2017-11-03 21:32:05.783000,買い,113.73100,113.83100,1.00,10.00,790.00,水平線手前,利確,支持抵抗,0,113.73100
2017-11-01,2017-11-30,20260209_032043,20260209_032043-0003,2017-11-28 01:14:15.067000,2017-11-28 01:55:45.026000,買い,110.91700,111.01700,1.00,10.00,800.00,水平線手前,利確,支持抵抗,0,110.91700
2017-12-01,2017-12-31,20260209_032130,20260209_032130-0001,2017-12-02 01:08:51.646000,2017-12-02 01:09:25.342000,買い,112.32000,112.22000,1.00,-10.00,790.00,水平線手前,損切,支持抵抗,0,112.32000
2017-12-01,2017-12-31,20260209_032130,20260209_032130-0002,2017-12-02 01:25:10.570000,2017-12-02 01:27:24.406000,買い,111.70600,111.60600,1.00,-10.00,780.00,水平線手前,損切,支持抵抗,0,111.70600
2017-12-01,2017-12-31,20260209_032130,20260209_032130-0003,2017-12-13 22:30:03.727000,2017-12-13 22:32:25.894000,買い,113.16400,113.06400,1.00,-10.00,770.00,水平線手前,損切,支持抵抗,0,113.16400
2017-12-01,2017-12-31,20260209_032130,20260209_032130-0004,2017-12-13 22:30:04.800000,2017-12-13 22:32:30.492000,買い,113.15600,113.05600,1.00,-10.00,760.00,水平線手前,損切,支持抵抗,0,113.15600
2018-01-01,2018-01-31,20260209_032228,20260209_032228-0001,2018-01-04 22:15:08.375000,2018-01-04 22:44:24.190000,売り,112.74900,112.84900,1.00,-10.00,750.00,水平線手前,損切,支持抵抗,0,112.74900
2018-01-01,2018-01-31,20260209_032228,20260209_032228-0002,2018-01-04 22:15:00.431000,2018-01-05 00:07:19.532000,売り,112.75700,112.85700,1.00,-10.00,740.00,水平線手前,損切,支持抵抗,0,112.75700
2018-01-01,2018-01-31,20260209_032228,20260209_032228-0003,2018-01-04 22:15:00.494000,2018-01-05 00:07:40.716000,売り,112.76400,112.86400,1.00,-10.00,730.00,水平線手前,損切,支持抵抗,0,112.76400
2018-01-01,2018-01-31,20260209_032228,20260209_032228-0004,2018-01-12 22:30:01.921000,2018-01-12 22:33:06.133000,売り,111.42900,111.32900,1.00,10.00,740.00,水平線手前,利確,支持抵抗,0,111.42900
