開始日,終了日,実行ID,取引ID,in時刻,out時刻,方向,in価格,out価格,ロット合計,損益,累計損益,in理由,out理由,ライン種別,ナンピン回数,平均in価格
2017-09-01,2017-09-30,20260209_031424,20260209_031424-0003,2017-09-14 21:30:01.597000,2017-09-14 21:30:06.392000,売り,110.72900,110.82900,1.00,-10.00,310.00,水平線手前,損切,支持抵抗,0,110.72900
2017-09-01,2017-09-30,20260209_031424,20260209_031424-0004,2017-09-19 23:20:07.939000,2017-09-19 23:21:14.579000,買い,111.23500,111.33500,1.00,10.00,320.00,水平線手前,利確,支持抵抗,0,111.23500
2017-09-01,2017-09-30,20260209_031424,20260209_031424-0005,2017-09-21 03:00:01.698000,2017-09-21 03:00:09.028000,売り,111.51600,111.41600,1.00,10.00,330.00,水平線手前,利確,支持抵抗,0,111.51600
2017-09-01,2017-09-30,20260209_031424,20260209_031424-0006,2017-09-21 03:00:11.968000,2017-09-21 03:00:14.614000,買い,111.12200,111.22200,1.00,10.00,340.00,水平線手前,利確,支持抵抗,0,111.12200
2017-09-01,2017-09-30,20260209_031424,20260209_031424-0007,2017-09-25 23:50:48.133000,2017-09-25 23:50:53.689000,買い,111.98000,112.08000,1.00,10.00,350.00,水平線手前,利確,支持抵抗,0,111.98000
2017-09-01,2017-09-30,20260209_031424,20260209_031424-0008,2017-09-29 21:30:06.024000,2017-09-29 21:45:16.931000,買い,112.34800,112.24800,1.00,-10.00,340.00,水平線手前,損切,支持抵抗,0,112.34800
2017-10-01,2017-10-31,20260209_031506,20260209_031506-0001,2017-10-04 23:00:01.335000,2017-10-04 23:26:35.976000,売り,112.86100,112.76100,1.00,10.00,350.00,水平線手前,利確,支持抵抗,0,112.86100
2017-10-01,2017-10-31,20260209_031506,20260209_031506-0002,2017-10-06 21:30:07.472000,2017-10-06 21:31:37.367000,売り,113.18300,113.08300,1.00,10.00,360.00,水平線手前,利確,支持抵抗,0,113.18300
2017-10-01,2017-10-31,20260209_031506,20260209_031506-0003,2017-10-13 21:30:10.082000,2017-10-13 21:32:36.475000,買い,111.89500,111.79500,1.00,-10.00,350.00,水平線手前,損切,支持抵抗,0,111.89500
2017-11-01,2017-11-30,20260209_031546,20260209_031546-0001,2017-11-03 21:30:01.695000,2017-11-03 21:32:05.783000,買い,113.73100,113.83100,1.00,10.00,360.00,水平線手前,利確,支持抵抗,0,113.73100
2017-12-01,2017-12-31,20260209_031623,20260209_031623-0001,2017-12-02 01:25:10.570000,2017-12-02 01:27:24.406000,買い,111.70600,111.60600,1.00,-10.00,350.00,水平線手前,損切,支持抵抗,0,111.70600
2017-12-01,2017-12-31,20260209_031623,20260209_031623-0002,2017-12-13 22:30:03.727000,2017-12-13 22:32:25.894000,買い,113.16400,113.06400,1.00,-10.00,340.00,水平線手前,損切,支持抵抗,0,113.16400
2018-01-01,2018-01-31,20260209_031700,20260209_031700-0001,2018-01-12 22:30:01.921000,2018-01-12 22:33:06.133000,売り,111.42900,111.32900,1.00,10.00,350.00,水平線手前,利確,支持抵抗,0,111.42900
2018-02-01,2018-02-28,20260209_031745,20260209_031745-0001,2018-02-09 22:45:49.024000,2018-02-09 22:46:03.611000,売り,109.22400,109.12400,1.00,10.00,360.00,水平線手前,利確,支持抵抗,0,109.22400
2018-02-01,2018-02-28,20260209_031745,20260209_031745-0002,2018-02-10 02:43:39.983000,2018-02-10 02:51:58.913000,買い,108.17900,108.27900,1.00,10.00,370.00,水平線手前,利確,支持抵抗,0,108.17900
2018-02-01,2018-02-28,20260209_031745,20260209_031745-0003,2018-02-14 22:30:01.916000,2018-02-14 22:30:21.655000,売り,107.49400,107.39400,1.00,10.00,380.00,水平線手前,利確,支持抵抗,0,107.49400
2018-03-01,2018-03-31,20260209_031835,20260209_031835-0001,2018-03-21 20:43:28.874000,2018-03-21 20:44:13.844000,買い,106.12300,106.22300,1.00,10.00,390.00,水平線手前,利確,支持抵抗,0,106.12300
2018-03-01,2018-03-31,20260209_031835,20260209_031835-0002,2018-03-22 03:01:16.466000,2018-03-22 03:01:59.279000,売り,106.39900,106.49900,1.00,-10.00,380.00,水平線手前,損切,支持抵抗,0,106.39900
2018-05-01,2018-05-31,20260209_031947,20260209_031947-0001,2018-05-10 21:30:07.091000,2018-05-10 21:30:27.623000,買い,109.33600,109.43600,1.00,10.00,390.00,水平線手前,利確,支持抵抗,0,109.33600
2018-06-01,2018-06-30,20260209_032026,20260209_032026-0001,2018-06-26 04:37:56.078000,2018-06-26 04:37:58.181000,売り,109.91900,110.01900,1.00,-10.00,380.00,水平線手前,損切,支持抵抗,0,109.91900
2018-06-01,2018-06-30,20260209_032026,20260209_032026-0002,2018-06-26 04:37:59.095000,2018-06-26 04:38:33.904000,売り,110.02300,109.92300,1.00,10.00,390.00,水平線手前,利確,支持抵抗,0,110.02300
2018-06-01,2018-06-30,20260209_032026,20260209_032026-0003,2018-06-27 20:45:11.651000,2018-06-27 20:45:22.258000,売り,110.17800,110.27800,1.00,-10.00,380.00,水平線手前,損切,支持抵抗,0,110.17800
2018-06-01,2018-06-30,20260209_032026,20260209_032026-0004,2018-06-27 20:45:24.962000,2018-06-27 20:45:40.041000,売り,110.32300,110.22300,1.00,10.00,390.00,水平線手前,利確,支持抵抗,0,110.32300
2018-07-01,2018-07-31,20260209_032107,20260209_032107-0001,2018-07-03 21:09:17.758000,2018-07-03 21:40:08.092000,買い,110.60900,110.70900,1.00,10.00,400.00,水平線手前,利確,支持抵抗,0,110.60900
2018-07-01,2018-07-31,20260209_032107,20260209_032107-0002,2018-07-06 21:30:11.247000,2018-07-06 21:30:54.755000,買い,110.47800,110.57800,1.00,10.00,410.00,水平線手前,利確,支持抵抗,0,110.47800
2018-07-01,2018-07-31,20260209_032107,20260209_032107-0003,2018-07-20 02:02:27.568000,2018-07-20 02:03:51.147000,買い,112.69100,112.59100,1.00,-10.00,400.00,水平線手前,損切,支持抵抗,0,112.69100
2018-07-01,2018-07-31,20260209_032107,20260209_032107-0004,2018-07-20 23:00:06.568000,2018-07-20 23:00:19.599000,買い,111.60100,111.70100,1.00,10.00,410.00,水平線手前,利確,支持抵抗,0,111.60100
2018-07-01,2018-07-31,20260209_032107,20260209_032107-0005,2018-07-25 23:42:40.018000,2018-07-25 23:43:32.198000,買い,110.88600,110.98600,1.00,10.00,420.00,水平線手前,利確,支持抵抗,0,110.88600
2018-07-01,2018-07-31,20260209_032107,20260209_032107-0006,2018-07-31 13:03:07.237000,2018-07-31 13:03:17.785000,売り,111.25000,111.15000,1.00,10.00,430.00,水平線手前,利確,支持抵抗,0,111.25000
2018-07-01,2018-07-31,20260209_032107,20260209_032107-0007,2018-07-31 13:03:25.822000,2018-07-31 13:03:40.595000,買い,110.83100,110.93100,1.00,10.00,440.00,水平線手前,利確,支持抵抗,0,110.83100
2018-08-01,2018-08-31,20260209_032204,20260209_032204-0001,2018-08-21 00:53:17.772000,2018-08-21 00:53:56.592000,買い,110.30200,110.40200,1.00,10.00,450.00,水平線手前,利確,支持抵抗,0,110.30200
2018-09-01,2018-09-30,20260209_032237,20260209_032237-0001,2018-09-15 01:00:44.207000,2018-09-15 01:00:55.383000,買い,111.87700,111.97700,1.00,10.00,460.00,水平線手前,利確,支持抵抗,0,111.87700
